Test Name,Accuracy,Precision,Recall,F1 Score,Accuracy (Standard Deviation),Precision (Standard Deviation),Recall (Standard Deviation),F1 Score (Standard Deviation)
SemiBoost: AllArousalNN8,0.590710900471262,0.4916603487471253,0.6132387706808511,0.5457605722670855,0.057603944632543605,0.28853709901452895,0.062329742029911456,0.18201942081142644
SemiBoost: AllArousalNN12,0.5910900474039641,0.6197877179818794,0.5862316242467328,0.6025428413598674,0.08904708705453698,0.24472640562512946,0.07816064891750912,0.12289614550386248
SemiBoost: AllValenceBLR4,0.4390521327136286,0.49696739955836605,0.4454638124464832,0.46980827809795705,0.08448255117228294,0.4864797907422236,0.20276438531837196,0.29287762175804744
SemiBoost: AllValenceBLR8,0.5124170616066586,0.672479150870631,0.5094773118853835,0.5797385620882354,0.10603487704298839,0.34950194569159365,0.13117483167915614,0.2271242738573792
SemiBoost: AllValenceBLR12,0.5780094786608114,0.6630022744414822,0.5667530784071071,0.6111111111006289,0.10247543945089627,0.2181942193512388,0.1477339726185741,0.11704489005326058
SemiBoost: AllValenceRF4,0.4748815165999524,0.6334344200289365,0.48100172712435235,0.5467931937279888,0.09091884618758889,0.4112739466196618,0.1544963815086748,0.2505752185861814
SemiBoost: AllValenceRF8,0.4646445497582267,0.4708112206234678,0.465168539320616,0.4679728711361418,0.04417744436304215,0.3220301982530444,0.15209086294748392,0.16767190447593777
SemiBoost: AllValenceRF12,0.5539336492958369,0.6542835481525939,0.5449952636610516,0.5946597760620156,0.04883379101007083,0.2289524287615421,0.12842137957471464,0.13714297474794188
SemiBoost: AllValenceNN4,0.5505213270209489,0.5962850644526015,0.5463702674590262,0.5702374478955954,0.05780544379547904,0.27228594898281017,0.15673991731024037,0.19505274621361243
SemiBoost: AllValenceNN8,0.527393364928014,0.6209249431410951,0.5231555413589168,0.5678627145085804,0.11236781259250707,0.30999152418190773,0.14952224434706368,0.18021053506372137
SemiBoost: AllValenceNN12,0.546919431271179,0.4643669446530112,0.5563124432213037,0.5061983471012141,0.046628472589903526,0.23301864163140548,0.1936283649243854,0.19396921808551454
SSGMM: AudioArousal4,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AudioArousal8,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AudioArousal12,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AudioValence4,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
SSGMM: AudioValence8,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
SSGMM: AudioValence12,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
SSGMM: VisualArousal4,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: VisualArousal8,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: VisualArousal12,0.5018009478663541,0.9984836997877122,0.5009509319123114,0.6671732522821644,0.049737554533003756,0.004910463758239914,0.050678966407022186,0.04537209439209888
SSGMM: VisualValence4,0.43146919431550995,0.15996967399984827,0.3502074688850605,0.21962008847775175,0.08735885514787445,0.3386634249302679,0.18689020952474397,0.2094424565923427
SSGMM: VisualValence8,0.460663507109878,0.2573919635946072,0.433865814693105,0.3231025457885032,0.08801322100235202,0.385857494350755,0.3376826682283805,0.24618664765411616
SSGMM: VisualValence12,0.4788625592312395,0.3661865049179916,0.47283406753303964,0.41273232214144995,0.09182064646968847,0.2952082952732323,0.24593992606110623,0.2045965432511501
SSGMM: PhysArousal4,0.5010426540180116,0.9939347990826154,0.5005727376804124,0.6658202132994742,0.04983406578009768,0.01234573367964071,0.05077153642680766,0.04396403643571867
SSGMM: PhysArousal8,0.5012322274928932,0.9965883244882358,0.500666539708632,0.6664976549642951,0.05087745116220214,0.005567908405819594,0.05115662923413847,0.04576376736965449
SSGMM: PhysArousal12,0.4997156398132697,0.9931766489764715,0.4999045983600453,0.6650590176426708,0.050178282441596056,0.009405469415163936,0.050884416402802765,0.044911761691721314
SSGMM: PhysValence4,0.501042654035073,0.9920394238172556,0.5005738332086829,0.6653953724942792,0.10710543376422108,0.02086138899221326,0.10962231930365408,0.1074608616263322
SSGMM: PhysValence8,0.5019905213241744,0.9977255496474516,0.5010470207481559,0.6670890888311617,0.10450418748007553,0.006430947344730628,0.10714634054912926,0.10376743260318688
SSGMM: PhysValence12,0.5016113744085339,0.9977255496474516,0.5008563273073394,0.6669200557430663,0.1062762438251444,0.010190403214374857,0.10821430121040453,0.10545671845632756
SSGMM: AllArousal4,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AllArousal8,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AllArousal12,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.0512395786670622,0.0,0.0512395786670622,0.04554661602836681
SSGMM: AllValence4,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
SSGMM: AllValence8,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
SSGMM: AllValence12,0.5000947867289102,1.0,0.5000947867289102,0.6667509162129831,0.1074473811853877,0.0,0.1074473811853877,0.10369924226360876
Tri-Training: AudioArousalBLR4,0.6610426540221062,0.6485974222882812,0.6652410575337072,0.6568138195726356,0.03801333869949223,0.14188763781808983,0.05868239787191136,0.0799389189373326
Tri-Training: AudioArousalBLR8,0.6606635071064658,0.6611068991761224,0.6606060605986226,0.6608563849956341,0.04177111150526417,0.1366475827039663,0.06506630249847083,0.07527743849280799
Tri-Training: AudioArousalBLR12,0.6585781990533811,0.6834723275120678,0.6511375948028416,0.6669132605856638,0.04224378967883069,0.14981667589346606,0.05592881472848138,0.07963713751753067
Tri-Training: AudioArousalRF4,0.6494786729756389,0.6050037907414898,0.664169787752809,0.6332076968748923,0.06611324976990555,0.13005130734048573,0.07015442883592447,0.09221894622132955
Tri-Training: AudioArousalRF8,0.6089099526096851,0.5329795299413683,0.6285203397458319,0.576820512819407,0.08885002101113508,0.19766978504245253,0.0958381683944317,0.16185251001731304
Tri-Training: AudioArousalRF12,0.5781990521258283,0.4795299469301128,0.5975436939056079,0.5320715036803764,0.046129415955233496,0.1544540499644969,0.07073140825553755,0.10636323775977813
Tri-Training: AudioArousalNN4,0.6238862559310406,0.5382865807526092,0.6495882891187119,0.5887230514179105,0.04763570807631423,0.17307257774741863,0.07112931999636786,0.09823990527477638
Tri-Training: AudioArousalNN8,0.6447393364850087,0.5784685367679009,0.6669580419551192,0.6195696305292457,0.030788500744730732,0.14504268696581388,0.053491570666081026,0.08643423618390648
Tri-Training: AudioArousalNN12,0.6432227488163852,0.580742987106068,0.6637781629144502,0.6194904973697886,0.058572818562658835,0.15065841157448467,0.0591204109579302,0.09347449249918831
Tri-Training: AudioValenceBLR4,0.5679620853110292,0.47346474602908817,0.5839177185612354,0.5229223362004483,0.043466257228392334,0.16679657707152584,0.1294590529734573,0.14102734286952714
Tri-Training: AudioValenceBLR8,0.5565876777394437,0.48673237302307326,0.5658880564282323,0.5233340126493717,0.07290140589295115,0.20694235929785418,0.15205812353431442,0.17192064792353393
Tri-Training: AudioValenceBLR12,0.5531753554474942,0.5075815011467307,0.5586149353301973,0.5318768619688988,0.07743024964953664,0.21377918413754504,0.13583206751921634,0.16199912267451602
Tri-Training: AudioValenceRF4,0.5323222748825257,0.3169067475410042,0.5569620253156967,0.40396230974050745,0.08502951517464218,0.15769786067142,0.08687921456184097,0.13099866356693052
Tri-Training: AudioValenceRF8,0.478672985790481,0.2789992418585254,0.4646464646590909,0.3486499289539286,0.059677060593417,0.14291914732752295,0.13510320924654373,0.10876266658503383
Tri-Training: AudioValenceRF12,0.471658767765823,0.2676269901299,0.45227418320185203,0.33627054058985795,0.051553121132307596,0.11172485080039048,0.12118557074101872,0.0958981253771709
Tri-Training: AudioValenceNN4,0.5275829383858343,0.43100833964151253,0.5343045112741411,0.4771296684775192,0.06119382289181133,0.17590753860319294,0.14614988104062493,0.15795722127180234
Tri-Training: AudioValenceNN8,0.5412322274853862,0.4245640636710559,0.5539070227464067,0.4806866952690232,0.07986492149442379,0.24930677171588958,0.1432580985791531,0.17464458781485445
Tri-Training: AudioValenceNN12,0.5262559241640308,0.4473085670941899,0.5312922107066069,0.48569664539517243,0.07505192327143391,0.2553442591075607,0.1183939685867392,0.19145220021471882
Tri-Training: VisualArousalBLR4,0.5844549762949468,0.5128885519238547,0.5986725663610561,0.5524703960700388,0.04228326688366581,0.1877348878291663,0.12632628222203995,0.10196926278706596
Tri-Training: VisualArousalBLR8,0.5772511848295302,0.5053070507941823,0.5903454384340552,0.5445261437867648,0.055398669346600524,0.2170940602470377,0.07489331954995398,0.1505179874043199
Tri-Training: VisualArousalBLR12,0.5656872038001245,0.49052312358790945,0.5774207942971887,0.5304365648791359,0.057535593497387516,0.22287500091018717,0.10866509383555963,0.11641773300615903
Tri-Training: VisualArousalRF4,0.6098578198987864,0.7452615617768964,0.5865155131215575,0.6564273789570654,0.06321329907360768,0.09060940165160876,0.08689769571070484,0.04266061878484426
Tri-Training: VisualArousalRF8,0.5639810426456189,0.7714177407117945,0.5452840300036553,0.6389324960702074,0.07408694395128186,0.10398397481350138,0.10312109078036566,0.052336463268323793
Tri-Training: VisualArousalRF12,0.5770616113717101,0.7536012130468294,0.5570187727620396,0.640567101659543,0.06262055871561509,0.09456894484192947,0.09012198001514982,0.04915396512451131
Tri-Training: VisualArousalNN4,0.5435071090040795,0.5204700530698871,0.5457074721852828,0.532790065971297,0.04972615225170542,0.2615664641176139,0.07683008417238112,0.1728131115495616
Tri-Training: VisualArousalNN8,0.5457819905242574,0.4886277482884329,0.5517979452087285,0.5182951346986524,0.07081663035145275,0.27603961478841893,0.08685700977303872,0.19021559996072276
Tri-Training: VisualArousalNN12,0.5645497630361412,0.4802880970526167,0.5777473780221922,0.5245290830116973,0.06440377185916385,0.20064687610619414,0.07529633271355564,0.1443139839254361
Tri-Training: VisualValenceBLR4,0.48890995259808323,0.4450341167416415,0.487946799656957,0.4655035685841832,0.07174435030171487,0.2952178973018789,0.21166725950549592,0.2254963751420792
Tri-Training: VisualValenceBLR8,0.4853080568653749,0.4196360879470039,0.48319511129667053,0.44917833231619486,0.06266370030490642,0.278590629116083,0.19635121678961023,0.21486705224657818
Tri-Training: VisualValenceBLR12,0.47469194312507046,0.37831690675276086,0.4687646782485906,0.41871197818490424,0.05135426075437439,0.24863334444004367,0.20586289805581132,0.20881970968917318
Tri-Training: VisualValenceRF4,0.5239810426531261,0.5178165276820236,0.5243761996137356,0.5210757200112831,0.08673895595626548,0.21755085911528796,0.14028523581545913,0.11345561120695902
Tri-Training: VisualValenceRF8,0.5357345971574137,0.42797573918282017,0.5456742387644533,0.47971106861337875,0.05247911964916876,0.17944404510385836,0.18859408011796366,0.15866081174907914
Tri-Training: VisualValenceRF12,0.5323222748825257,0.4601971190351031,0.5378821444391858,0.4960163432104269,0.06454584135210868,0.19177930153508407,0.19914602605995632,0.16584254108579347
Tri-Training: VisualValenceNN4,0.48644549762935824,0.34799090219995443,0.48138437335877615,0.4039603960396039,0.04896675032918078,0.24350901277492448,0.2037898212008403,0.20022914569333167
Tri-Training: VisualValenceNN8,0.4737440758359692,0.4025777103881826,0.4694960212263859,0.4334693877586405,0.06527238207451617,0.29388920708278243,0.19453933210348187,0.20831611889815452
Tri-Training: VisualValenceNN12,0.4860663507137176,0.36884003032361196,0.481921743439553,0.4178655786980276,0.06814952454360197,0.2634642321781618,0.1921440225528883,0.20984830794849402
Tri-Training: PhysArousalBLR4,0.6291943128011926,0.6046247156884178,0.6359649122879417,0.6198989506419341,0.0469287046768582,0.17328014320664445,0.04424403696917045,0.10414957074478241
Tri-Training: PhysArousalBLR8,0.6161137440751017,0.6053828657945617,0.6187524215433214,0.6119946349815978,0.047809226311216806,0.22782541669920148,0.049061235781035384,0.14287502126537022
Tri-Training: PhysArousalBLR12,0.6229383886248776,0.6376042456468446,0.6195211786340384,0.6284326545876016,0.054067168414507955,0.18627774551209111,0.0579467648669002,0.10372594762833641
Tri-Training: PhysArousalRF4,0.5916587677774249,0.5329795299413683,0.603951890041339,0.5662505034232052,0.069379747204484,0.19951712860786003,0.08013916104068938,0.14204128728898852
Tri-Training: PhysArousalRF8,0.5829383886323848,0.5352539802939168,0.5917854149270402,0.562101910834244,0.08000863114506947,0.22891581052256482,0.08806862804796235,0.1627048627932206
Tri-Training: PhysArousalRF12,0.6064454976306132,0.5716451857446052,0.6145069274741503,0.59230164964942,0.07740309709362352,0.20584495968775196,0.06486074462202455,0.1394302709257453
Tri-Training: PhysArousalNN4,0.5711848341280971,0.5344958301877729,0.5769230769259096,0.5548996458172675,0.08459099005032131,0.23625383210800796,0.0812756132552602,0.1753940353415347
Tri-Training: PhysArousalNN8,0.5690995260579509,0.5500379075001897,0.5719353567103984,0.5607729468521738,0.06710469730191135,0.11835907189953272,0.08142527313039351,0.07744028295164196
Tri-Training: PhysArousalNN12,0.5569668246380226,0.5060652009003261,0.5635289151461673,0.5332534451679642,0.049409608858264384,0.21077643893364886,0.06388688975965803,0.12243821807314739
Tri-Training: PhysValenceBLR4,0.5878672985868965,0.6884003032702365,0.5732323232386364,0.6255597657675259,0.07619867923912857,0.22507045952028154,0.11697665049296566,0.14565815039995486
Tri-Training: PhysValenceBLR8,0.5766824644560695,0.645185746776517,0.5675225075029512,0.6038673053039055,0.06585870902218377,0.2389534501858457,0.1332594223707028,0.14824863758997187
Tri-Training: PhysValenceBLR12,0.5459715639820777,0.5993176649112938,0.5416238437812616,0.5690120568708924,0.0819416664005362,0.2461675730658466,0.13257235344118537,0.147936188627309
Tri-Training: PhysValenceRF4,0.5622748815252365,0.5625473843880309,0.5623342175146824,0.5624407807536239,0.085453011525565,0.167714565866453,0.15397911859764865,0.10239090508948452
Tri-Training: PhysValenceRF8,0.5772511848295302,0.5462471569353534,0.5824575586031429,0.5637715179929577,0.07615354164962158,0.1577929666730061,0.1317171461329303,0.11429960660136224
Tri-Training: PhysValenceRF12,0.5725118483499005,0.5826383624055445,0.5711631363879599,0.5768436855030528,0.07116627438087048,0.1385595741620912,0.12583049157213153,0.08863242321618015
Tri-Training: PhysValenceNN4,0.5520379147005726,0.5344958301877729,0.5540275049190253,0.5440864364373064,0.06297129506963564,0.16664345763774266,0.14034399009987564,0.12255718584117038
Tri-Training: PhysValenceNN8,0.5626540284408771,0.5868081880234526,0.5598553345429285,0.5730149916744753,0.06353788517769025,0.22483156078367292,0.12293838263352477,0.1373551909958944
Tri-Training: PhysValenceNN12,0.5518483412256907,0.5132676269769267,0.5562859490477615,0.5339116719137806,0.06383040943908708,0.2725446828960554,0.1562310823592357,0.21335123676295345
Tri-Training: AllArousalBLR4,0.6709004739311296,0.6072782410940382,0.6959165942598096,0.648582995950104,0.05118310809201813,0.1765338759632079,0.06477200834950667,0.091951854764852
Tri-Training: AllArousalBLR8,0.6856872037946647,0.6997725549647451,0.6806784660805384,0.6900934579453464,0.05184609831045522,0.19361099975572613,0.06288636855931251,0.10589597830554098
Tri-Training: AllArousalBLR12,0.6760189573434616,0.6209249431410951,0.6979122283707038,0.6571715145423126,0.06910949629714552,0.23145683870809539,0.06193282243142986,0.16409775160680207
Tri-Training: AllArousalRF4,0.6411374407523618,0.6910538286522804,0.6284039986219565,0.6582415598461537,0.05773545768816978,0.12653274702415845,0.07121096297404494,0.06936032031661175
Tri-Training: AllArousalRF8,0.6542180094723302,0.672100075817559,0.6489751098001614,0.6603351955270372,0.07061842425893794,0.12249043029067803,0.07652320652011,0.07232265219817724
Tri-Training: AllArousalRF12,0.6517535545036052,0.645185746776517,0.6538609296976862,0.6494943713030881,0.07318785080888014,0.13916053623003738,0.08105842596170693,0.09158531831989129
Tri-Training: AllArousalNN4,0.6354502369666662,0.5648218347213094,0.6578366446005585,0.607791148279246,0.06221715513584678,0.2235675542090801,0.050140821459219574,0.15216546169513112
Tri-Training: AllArousalNN8,0.6261611374419453,0.5966641395056734,0.6341659951641082,0.6148437500027053,0.07317929775213948,0.2269340089388207,0.056353243022599926,0.13012822380978611
Tri-Training: AllArousalNN12,0.6077725118523939,0.5545868081863659,0.6207042851225256,0.5857857857912472,0.0821924825778863,0.3005554813402647,0.05019605948723625,0.23326426202646047
Tri-Training: AllValenceBLR4,0.5764928909982492,0.4946929492058176,0.5915684496853653,0.5388109000848009,0.08448789106852009,0.21668014507416358,0.17472743892094905,0.17724613722815719
Tri-Training: AllValenceBLR8,0.580473933646598,0.5598938589824105,0.5840253064412811,0.5717050512842495,0.07731900102738938,0.20792605865313732,0.15115065695637303,0.16273198070712444
Tri-Training: AllValenceBLR12,0.5916587677774249,0.6012130401766534,0.5900297619104917,0.5955689072477826,0.07868039520851838,0.2337381834550364,0.16183505263793646,0.1756239713367477
Tri-Training: AllValenceRF4,0.5692890995231197,0.5204700530698871,0.5768907563072081,0.547229972102204,0.06429467797881032,0.15368961240268883,0.1366354348282208,0.10593716507263864
Tri-Training: AllValenceRF8,0.5878672985698348,0.5291887793765321,0.5996563573762931,0.5622231171906474,0.05917660534445444,0.13418758901931663,0.14185235435029783,0.11606080931554107
Tri-Training: AllValenceRF12,0.5749763033186255,0.5026535253885619,0.5877659574491427,0.5418880261499656,0.06767099293201341,0.13248096222362105,0.13989507026916737,0.12476526394948997
Tri-Training: AllValenceNN4,0.5675829383953889,0.566338134952867,0.5678449258901692,0.5670905295165465,0.04893643939036177,0.25080080552066264,0.18606763194174109,0.18915071502903488
Tri-Training: AllValenceNN8,0.550331753546067,0.46512509475915503,0.5607861060217586,0.508495648559919,0.06259339652504754,0.1943842567802716,0.18519518125274279,0.16974598243631261
Tri-Training: AllValenceNN12,0.5761137440826087,0.6266110690054079,0.5692148760375081,0.5965355467427045,0.06854076724828077,0.24678301974731945,0.1824360504808851,0.19738199378664847
